"Sweep","GRF0SumVN","GRF0SumMLN","GRF0SumHzN","FilterVN","FilterMLN","FilterHzN"
32255,0.0414595804195804,-0.018812648951049,-0.0196658395604396,0.0582043408291408,-0.0224258404631948,-0.000719802350947956
32256,0.0429295804195804,-0.020209848951049,-0.0167574395604396,0.0585439403834678,-0.0226430811632616,-0.00077402280833627
32257,0.0451345804195804,-0.018812648951049,-0.0196658395604396,0.0588852844988543,-0.0228615575178709,-0.00082869582646654
32258,0.0466045804195804,-0.020209848951049,-0.0211200395604396,0.059228376942601,-0.0230812686859755,-0.000883821682913136
32259,0.0480745804195804,-0.018812648951049,-0.0211200395604396,0.0595732214047541,-0.0233022138080124,-0.00093940075782829
32260,0.0502795804195804,-0.018812648951049,-0.0196658395604396,0.0599198215056018,-0.0235243920042061,-0.000995433539161738
32261,0.0510145804195804,-0.020209848951049,-0.0196658395604396,0.060268180802906,-0.0237478023723832,-0.00105192062335802
32262,0.0532195804195804,-0.0216070489510489,-0.0182116395604396,0.0606183027988718,-0.0239724439877095,-0.00110886271203365
32263,0.0532195804195804,-0.0230042489510489,-0.0182116395604396,0.0609701909463449,-0.0241983159062807,-0.00116626060764735
32264,0.0524845804195804,-0.024401448951049,-0.0153032395604396,0.0613238486529688,-0.024425417171119,-0.00122411520866557
32265,0.0517495804195804,-0.024401448951049,-0.0123948395604396,0.0616792792812715,-0.0246537468181626,-0.00128242750221449
32266,0.0466045804195804,-0.025798648951049,-0.00948643956043956,0.0620364861431569,-0.0248833038808017,-0.00134119855220961
32267,0.0429295804195804,-0.028593048951049,-0.00221543956043956,0.0623954724870272,-0.0251140873939236,-0.00140042948246085
32268,0.0392545804195804,-0.0327846489510489,0.00650976043956044,0.0627562414775324,-0.0253460964013307,-0.00146012145224196
32269,0.0333745804195804,-0.0341818489510489,0.0108723604395604,0.063118796171504,-0.0255793299684574,-0.00152027562231559
32270,0.0289645804195804,-0.0355790489510489,0.0152349604395604,0.0634831394918473,-0.0258137871965293,-0.00158089311794254
32271,0.0267595804195804,-0.041167848951049,0.0181433604395604,0.0638492742001556,-0.0260494672347849,-0.00164197499791492
32272,0.0230845804195804,-0.041167848951049,0.0225059604395604,0.0642172028718515,-0.0262863692931731,-0.00170352223061759
32273,0.0216145804195804,-0.045359448951049,0.0268685604395604,0.0645869278758888,-0.0265244926564915,-0.00176553567259812
32274,0.0201445804195804,-0.043962248951049,0.0326853604395604,0.0649584513579966,-0.0267638366965881,-0.00182801604562747
32275,0.0216145804195804,-0.042565048951049,0.0341395604395604,0.0653317752282299,-0.0270044008792482,-0.00189096391174935
32276,0.0252895804195804,-0.0383734489510489,0.0326853604395604,0.0657069011558703,-0.0272461847623893,-0.00195437965184240
32277,0.0304345804195804,-0.029990248951049,0.0268685604395604,0.0660838305747247,-0.0274891879826692,-0.00201826345673492
32278,0.0414595804195804,-0.0230042489510489,0.0225059604395604,0.0664625647011048,-0.0277334102290587,-0.00208261533539188
