"Sweep","GRF0SumVN","GRF0SumMLN","GRF0SumHzN","FilterVN","FilterMLN","FilterHzN"
19031,-0.070118792007992,-0.0213312673326673,0.0615640195804196,-0.0540850330759992,-0.00533441495667325,0.046049059366041
19032,-0.063838592007992,-0.0173418673326673,0.0572002195804196,-0.0542172058059401,-0.00545230835959403,0.0460323497578518
19033,-0.060349592007992,-0.0146822673326673,0.0572002195804196,-0.0543476582537112,-0.00557045601632094,0.0460159932400895
19034,-0.058256192007992,-0.0106928673326673,0.0557456195804196,-0.0544763926312231,-0.00568885826176118,0.0459999928562532
19035,-0.056860592007992,-0.00936306733266734,0.0513818195804196,-0.054603411187652,-0.00580751547979137,0.0459843517091283
19036,-0.053371592007992,-0.00936306733266734,0.0470180195804196,-0.0547287161942692,-0.00592642808744826,0.0459690729488189
19037,-0.051975992007992,-0.00803326733266733,0.0455634195804196,-0.0548523099314492,-0.00604559652462903,0.0459541597552523
19038,-0.050580392007992,-0.00803326733266733,0.0441088195804196,-0.054974194675687,-0.0061650212483825,0.0459396153201785
19039,-0.048486992007992,-0.00936306733266734,0.0455634195804196,-0.0550943726880712,-0.00628470272949526,0.0459254428351971
19040,-0.048486992007992,-0.00803326733266733,0.0441088195804196,-0.0552128462046937,-0.00640464145137249,0.0459116454868138
19041,-0.050580392007992,-0.00936306733266734,0.0426542195804196,-0.0553296174299616,-0.00652483791029516,0.0458982264545096
19042,-0.050580392007992,-0.0106928673326673,0.0441088195804196,-0.0554446885354601,-0.00664529261613501,0.0458851889078027
19043,-0.051278192007992,-0.0120226673326673,0.0397450195804196,-0.0555580616631633,-0.00676600609536436,0.045872536002304
19044,-0.053371592007992,-0.0146822673326673,0.0382904195804196,-0.0556697389293769,-0.00688697889727919,0.0458602708737613
19045,-0.054767192007992,-0.0146822673326673,0.0411996195804196,-0.0557797224296546,-0.00700821160205768,0.0458483966295888
19046,-0.056860592007992,-0.0146822673326673,0.0411996195804196,-0.055888014246133,-0.00712970482789896,0.0458369163444145
19047,-0.060349592007992,-0.0173418673326673,0.0455634195804196,-0.0559946164570457,-0.00725145923540488,0.0458258330641639
19048,-0.063838592007992,-0.0186716673326673,0.0499272195804196,-0.0560995311491377,-0.00737347553196034,0.0458151498171753
19049,-0.068025392007992,-0.0239908673326673,0.0572002195804196,-0.0562027604339452,-0.00749575448024544,0.0458048696328477
19050,-0.070816592007992,-0.0266504673326673,0.0572002195804196,-0.0563043064667357,-0.00761829691225697,0.0457949955668168
19051,-0.076398992007992,-0.0279802673326673,0.0630186195804196,-0.0564041714664211,-0.00774110374654329,0.0457855307256266
19052,-0.078492392007992,-0.0319696673326673,0.0659278195804196,-0.0565023577362032,-0.00786417600405992,0.04577647828738
19053,-0.080585792007992,-0.0319696673326673,0.0702916195804196,-0.0565988676835053,-0.00798751482126825,0.045767841521885
19054,-0.084772592007992,-0.0346292673326673,0.0702916195804196,-0.0566937038367805,-0.00811112146139582,0.0457596238107978
19055,-0.084772592007992,-0.0359590673326673,0.0732008195804196,-0.0567868688599197,-0.00823499732385815,0.0457518286637463
