"Sweep","GRF0SumVN","GRF0SumMLN","GRF0SumHzN","FilterVN","FilterMLN","FilterHzN"
24711,-0.0189471136863137,-0.010662579020979,0.0532312556443556,-0.0142485569812252,0.0046837323065671,0.0355405888206305
24712,-0.0310783136863137,-0.015948979020979,0.0601767556443556,-0.0142430156643543,0.00466293391389922,0.0355382417540668
24713,-0.0367871136863137,-0.021235379020979,0.0671222556443556,-0.0142373867376068,0.00464178683240545,0.0355355883612459
24714,-0.0410687136863137,-0.023878579020979,0.0685113556443556,-0.0142316680465982,0.00462029173583313,0.0355326280461687
24715,-0.0453503136863137,-0.023878579020979,0.0685113556443556,-0.0142258575563689,0.00459844916133453,0.0355293603753776
24716,-0.0453503136863137,-0.022556979020979,0.0643440556443556,-0.0142199533782778,0.0045762594954369,0.0355257850914054
24717,-0.0474911136863137,-0.021235379020979,0.0601767556443556,-0.0142139537875314,0.0045537229709683,0.035521902109915
24718,-0.0467775136863137,-0.019913779020979,0.0587876556443556,-0.0142078572333205,0.00453083967128784,0.0355177115053272
24719,-0.0453503136863137,-0.015948979020979,0.0546203556443556,-0.0142016623432895,0.00450760953816928,0.0355132134930931
24720,-0.0417823136863137,-0.013305779020979,0.0476748556443556,-0.0141953679218447,0.00448403238333767,0.035508408411487
24721,-0.0389279136863137,-0.00934097902097902,0.0407293556443556,-0.0141889729410707,0.00446010790411575,0.0355032966976459
24722,-0.0346463136863137,-0.00934097902097902,0.0365620556443556,-0.0141824765257319,0.00443583570044141,0.0354978788559338
24723,-0.0332191136863137,-0.00537617902097902,0.0337838556443556,-0.0141758779355643,0.00441121528960503,0.0354921554258289
24724,-0.0303647136863137,-8.97790209790222e-05,0.0282274556443556,-0.0141691765483072,0.00438624612007595,0.0354861269555689
24725,-0.0296511136863137,0.00387502097902098,0.0240601556443556,-0.0141623718456925,0.00436092758989496,0.0354797939791555
24726,-0.0275103136863137,0.00255342097902098,0.0226710556443556,-0.0141554634023917,0.00433525906826356,0.0354731569933616
24727,-0.0239423136863137,0.00387502097902098,0.0226710556443556,-0.0141484508759501,0.00430923991120188,0.0354662164385771
24728,-0.0225151136863137,0.00519662097902098,0.0212819556443556,-0.0141413339949949,0.00428286946853665,0.0354589726878122
24729,-0.0218015136863137,0.010483020979021,0.0212819556443556,-0.0141341125464602,0.0042561470899783,0.0354514260414584
24730,-0.0239423136863137,0.00916142097902098,0.0226710556443556,-0.0141267863667535,0.00422907213622061,0.0354435767244505
24731,-0.0218015136863137,0.00916142097902098,0.0226710556443556,-0.0141193553393317,0.00420164399049856,0.0354354248863084
24732,-0.0239423136863137,0.00651822097902098,0.0226710556443556,-0.0141118193954809,0.00417386206284569,0.0354269706035788
24733,-0.0232287136863137,0.00783982097902098,0.0212819556443556,-0.0141041785153431,0.00414572578705074,0.0354182138813195
24734,-0.0232287136863137,0.00783982097902098,0.0212819556443556,-0.0140964327291901,0.00411723461670353,0.0354091546517071
24735,-0.0232287136863137,0.00916142097902098,0.0226710556443556,-0.0140885821182049,0.00408838802489392,0.0353997927716866
24736,-0.0232287136863137,0.00783982097902098,0.0240601556443556,-0.0140806268142783,0.0040591855066514,0.0353901280235011
24737,-0.0239423136863137,0.00519662097902098,0.0296165556443556,-0.0140725670000522,0.00402962657956082,0.0353801601209803
24738,-0.0267967136863137,0.00651822097902098,0.0323947556443556,-0.0140644029109348,0.00399971077981608,0.0353698887230257
24739,-0.0275103136863137,0.00123182097902098,0.0365620556443556,-0.0140561348408137,0.00396943765553729,0.0353593134528548
24740,-0.0310783136863137,-0.00273297902097902,0.0407293556443556,-0.014047763151219,0.00393880675689506,0.0353484339191656
24741,-0.0353599136863137,-0.00537617902097902,0.0448966556443556,-0.0140392882834445,0.00390781761984693,0.0353372497377823
24742,-0.0382143136863137,-0.00934097902097902,0.0518421556443556,-0.0140307107748594,0.00387646974622455,0.0353257605552222
24743,-0.0396415136863137,-0.013305779020979,0.0573985556443556,-0.0140220312774374,0.00384476258427927,0.0353139660761014
24744,-0.0446367136863137,-0.017270579020979,0.0601767556443556,-0.0140132505745627,0.00381269550877322,0.0353018660934206
24745,-0.0482047136863137,-0.019913779020979,0.0629549556443556,-0.014004369597589,0.00378026780015966,0.0352894605159748
24746,-0.0482047136863137,-0.022556979020979,0.0657331556443556,-0.0139953894441249,0.00374747862513442,0.0352767493890481
24747,-0.0432095136863137,-0.021235379020979,0.0671222556443556,-0.0139863113911439,0.00371432702129719,0.0352637329103129
24748,-0.0417823136863137,-0.021235379020979,0.0671222556443556,-0.013977136894295,0.00368081188866083,0.0352504114423731
24749,-0.0375007136863137,-0.017270579020979,0.0643440556443556,-0.0139678675753842,0.00364693198937817,0.0352367855195519
24750,-0.0282239136863137,-0.00934097902097902,0.0560094556443556,-0.0139585052034495,0.0036126859570554,0.0352228558441279
24751,-0.0189471136863137,0.00123182097902098,0.0462857556443556,-0.0139490516662252,0.00357807232021628,0.035208623266262
24752,-0.00752951368631369,0.014447820979021,0.0351729556443556,-0.0139395089278054,0.00354308954356835,0.0351940887456964
