"Sweep","GRF0SumVN","GRF0SumMLN","GRF0SumHzN","FilterVN","FilterMLN","FilterHzN"
26141,0.324299137762238,0.0137383351648352,-0.0163695679320679,0.266136918823205,-0.0068404855258277,0.0179068426457868
26142,0.327140337762238,0.0124012351648352,-0.0101195679320679,0.266310498730309,-0.00689520358304368,0.0179801759088604
26143,0.327140337762238,0.0124012351648352,-0.00699456793206793,0.266484018103101,-0.00695039340919995,0.0180537327560282
26144,0.329981537762238,0.00972703516483517,0.000817932067932067,0.266657465425302,-0.0070060535864414,0.0181275152170707
26145,0.332112437762238,0.0137383351648352,0.00863043206793207,0.266830829520452,-0.00706218259275361,0.0182015251919953
26146,0.332822737762238,0.0110641351648352,0.0180054320679321,0.267004099561013,-0.00711877880304068,0.0182757644873223
26147,0.333533037762238,0.00972703516483517,0.0242554320679321,0.267177265076974,-0.0071758404883533,0.0183502348588441
26148,0.332822737762238,0.0137383351648352,0.0367554320679321,0.267350315961029,-0.00723336581696128,0.0184249380570815
26149,0.334243337762238,0.0137383351648352,0.0461304320679321,0.267523242470317,-0.00729135285357655,0.0184998758759763
26150,0.334953637762238,0.0137383351648352,0.0492554320679321,0.267696035227427,-0.00734979955349412,0.0185750502042804
26151,0.331402137762238,0.0150754351648352,0.0523804320679321,0.267868685221410,-0.00740870375673049,0.0186504630693897
26152,0.327850637762238,0.0137383351648352,0.0539429320679321,0.268041183803872,-0.00746806318493014,0.0187261166655278
26153,0.320037337762238,0.0137383351648352,0.0539429320679321,0.268213522674539,-0.00752787544011652,0.0188020133695169
26154,0.316485837762238,0.0124012351648352,0.0570679320679321,0.268385693856255,-0.00758813800574936,0.0188781557500734
26155,0.307251937762238,0.0124012351648352,0.0523804320679321,0.268557689663618,-0.00764884824962653,0.0189545465733236
26156,0.300859237762238,0.0110641351648352,0.0508179320679321,0.268729502667685,-0.00771000342724518,0.0190311888023834
26157,0.293756237762238,0.00838993516483517,0.0461304320679321,0.268901125657,-0.0077716006860839,0.0191080855877624
26158,0.287363537762238,0.00437863516483517,0.0430054320679321,0.269072551597399,-0.0078336370735766,0.0191852402507529
26159,0.280970837762238,0.00170443516483517,0.0398804320679321,0.269243773593280,-0.00789610955062506,0.0192626562641181
26160,0.277419337762238,-0.00096976483516483,0.0305054320679321,0.269414784851338,-0.0079590150083414,0.0193403372306218
26161,0.274578137762238,-0.00230686483516483,0.0273804320679321,0.2695855786492,-0.0080223502838647,0.0194182868561593
