"Sweep","GRF0SumVN","GRF0SumMLN","GRF0SumHzN","FilterVN","FilterMLN","FilterHzN"
21118,0.0957150161838162,0.00547064575424576,0.0199211902097902,0.124109420346261,0.0219551611574784,-0.00757098003841892
21119,0.0922260161838162,0.00414084575424576,0.0228303902097902,0.124277090610577,0.0219031725735544,-0.00761045948255043
21120,0.0866436161838162,-0.00250815424575425,0.0257395902097902,0.124445416809443,0.0218509024814893,-0.00764974946033537
21121,0.0824568161838162,-0.00649755424575425,0.0271941902097902,0.124614384784619,0.0217983465266134,-0.00768884796055823
21122,0.0796656161838162,-0.00782735424575425,0.0271941902097902,0.124783980171637,0.0217455002242526,-0.00772775279102568
21123,0.0782700161838162,-0.0104869542457542,0.0301033902097902,0.124954188376943,0.0216923589393535,-0.00776646156930843
21124,0.0803634161838162,-0.0104869542457542,0.0330125902097902,0.12512499456225,0.0216389178725381,-0.00780497171448871
21125,0.0838524161838162,-0.00649755424575425,0.0286487902097902,0.125296383639511,0.0215851720530504,-0.00784328043790431
21126,0.0894348161838162,0.000151445754245754,0.0213757902097902,0.125468340278163,0.0215311163427249,-0.00788138474142871
21127,0.0992040161838162,0.00946004575424575,0.00973899020979021,0.125640848924906,0.0214767454560316,-0.00791928143534378
21128,0.111764416183816,0.0227580457542458,-0.00044320979020979,0.125813893837695,0.0214220539971136,-0.00795696717781424
21129,0.124324816183816,0.0294070457542458,-0.0149892097902098,0.125987459135635,0.0213670365106049,-0.0079944385294336
21130,0.134791816183816,0.0387156457542458,-0.0222622097902098,0.12616152886044,0.0213116875370413,-0.00803169201530636
21131,0.144561016183816,0.0440348457542458,-0.0266260097902098,0.126336087040056,0.0212560016632218,-0.00806872418461972
21132,0.151539016183816,0.0466944457542458,-0.0338990097902098,0.126511117746983,0.0211999735638468,-0.00810553165765791
21133,0.156423616183816,0.0506838457542458,-0.0338990097902098,0.126686605147673,0.0211435980330541,-0.00814211115975683
21134,0.157121416183816,0.0520136457542458,-0.0368082097902098,0.126862533540126,0.0210868700067719,-0.00817845954571548
21135,0.156423616183816,0.0533434457542458,-0.0353536097902098,0.127038887376771,0.0210297845791043,-0.00821457381466408
21136,0.154330216183816,0.0520136457542458,-0.0338990097902098,0.127215651272413,0.0209723370132067,-0.00825045111589136
21137,0.152236816183816,0.0506838457542458,-0.0309898097902098,0.127392810000852,0.0209145227452761,-0.00828608874663565
21138,0.151539016183816,0.0480242457542458,-0.0280806097902098,0.127570348485707,0.0208563373816529,-0.0083214841428445
21139,0.149445616183816,0.0466944457542458,-0.0222622097902098,0.127748251790284,0.0207977766908747,-0.00835663486440979
21140,0.145956616183816,0.0453646457542458,-0.0178984097902098,0.127926505107438,0.020738836593894,-0.00839153857487852
21141,0.142467616183816,0.0400454457542458,-0.0164438097902098,0.128105093746536,0.0206795131538396,-0.00842619301764849
21142,0.140374216183816,0.0333964457542458,-0.0120800097902098,0.128284003116573,0.0206198025611869,-0.00846059599417469
21143,0.136187416183816,0.0333964457542458,-0.0120800097902098,0.128463218708073,0.020559701111583,-0.00849474534669824
21144,0.136187416183816,0.0307368457542458,-0.0120800097902098,0.128642726075954,0.0204992051836739,-0.00852863894549771
21145,0.135489616183816,0.0280772457542458,-0.0106254097902098,0.128822510825523,0.0204383112238219,-0.00856227468166765
21146,0.135489616183816,0.0294070457542458,-0.0120800097902098,0.129002558604018,0.0203770157354185,-0.00859565046391724
21147,0.136885216183816,0.0254176457542458,-0.0106254097902098,0.129182855097204,0.020315315270495,-0.00862876421687746
21148,0.138280816183816,0.0227580457542458,-0.0135346097902098,0.129363386029821,0.020253206421795,-0.00866161388091662
